,power kW
7709,0.4644718121828126
7710,0.4747934080090973
7711,0.4644718121828126
7712,0.4747934080090973
7713,0.49543659966166675
7714,0.5057581954879514
7715,0.526401387140521
7716,0.526401387140521
7717,0.526401387140521
7718,0.5160797913142362
7719,0.48511500383538203
7720,0.49543659966166675
7721,0.49543659966166675
7722,0.5367229829668057
7723,0.5470445787930904
7724,0.5573661746193751
7725,0.5160797913142362
7726,0.4231854288776737
7727,0.3509342580936806
7728,0.27868308730968755
7729,0.23739670400454865
7730,0.2167535123519792
7731,0.20643191652569448
7732,0.19611032069940976
7733,0.19611032069940976
7734,0.18578872487312503
7735,0.18578872487312503
7736,0.18578872487312503
7737,0.18578872487312503
7738,0.19611032069940976
7739,0.20643191652569448
7740,0.2580398956571181
7741,0.33029106644111117
7742,0.41286383305138896
7743,0.44382862053024313
7744,0.45415021635652786
7745,0.4231854288776737
7746,0.41286383305138896
7747,0.40254223722510424
7748,0.3922206413988195
7749,0.3818990455725348
7750,0.3818990455725348
7751,0.3818990455725348
7752,0.40254223722510424
7753,0.3922206413988195
7754,0.37157744974625007
7755,0.36125585391996534
7756,0.3509342580936806
7757,0.36125585391996534
7758,0.36125585391996534
7759,0.40254223722510424
7760,0.45415021635652786
7761,0.5367229829668057
7762,0.5780093662719445
7763,0.5676877704456599
7764,0.5573661746193751
7765,0.5367229829668057
7766,0.5160797913142362
7767,0.49543659966166675
7768,0.48511500383538203
7769,0.5057581954879514
7770,0.526401387140521
7771,0.5470445787930904
7772,0.5676877704456599
7773,0.5057581954879514
7774,0.4231854288776737
7775,0.3509342580936806
7776,0.27868308730968755
7777,0.23739670400454865
7778,0.2167535123519792
7779,0.20643191652569448
7780,0.19611032069940976
7781,0.19611032069940976
7782,0.18578872487312503
7783,0.18578872487312503
7784,0.18578872487312503
7785,0.18578872487312503
7786,0.19611032069940976
7787,0.20643191652569448
7788,0.2580398956571181
7789,0.33029106644111117
7790,0.41286383305138896
7791,0.44382862053024313
7792,0.45415021635652786
7793,0.4231854288776737
7794,0.41286383305138896
7795,0.40254223722510424
7796,0.3922206413988195
7797,0.3818990455725348
7798,0.3818990455725348
7799,0.3818990455725348
7800,0.40254223722510424
7801,0.3922206413988195
7802,0.37157744974625007
7803,0.36125585391996534
7804,0.3509342580936806
7805,0.36125585391996534
7806,0.36125585391996534
7807,0.40254223722510424
7808,0.45415021635652786
7809,0.5367229829668057
7810,0.5780093662719445
7811,0.5676877704456599
7812,0.5573661746193751
7813,0.5367229829668057
7814,0.5160797913142362
7815,0.49543659966166675
7816,0.48511500383538203
7817,0.5057581954879514
7818,0.526401387140521
7819,0.5470445787930904
7820,0.5676877704456599
7821,0.5057581954879514
7822,0.4231854288776737
7823,0.3509342580936806
7824,0.27868308730968755
7825,0.23739670400454865
7826,0.2167535123519792
7827,0.20643191652569448
7828,0.19611032069940976
7829,0.19611032069940976
7830,0.18578872487312503
7831,0.18578872487312503
7832,0.18578872487312503
7833,0.18578872487312503
7834,0.19611032069940976
7835,0.20643191652569448
7836,0.2580398956571181
7837,0.33029106644111117
7838,0.41286383305138896
7839,0.44382862053024313
7840,0.45415021635652786
7841,0.4231854288776737
7842,0.41286383305138896
7843,0.40254223722510424
7844,0.3922206413988195
7845,0.3818990455725348
7846,0.3818990455725348
7847,0.3818990455725348
7848,0.40254223722510424
7849,0.3922206413988195
7850,0.37157744974625007
7851,0.36125585391996534
7852,0.3509342580936806
7853,0.36125585391996534
7854,0.36125585391996534
7855,0.40254223722510424
7856,0.45415021635652786
7857,0.5367229829668057
7858,0.5780093662719445
7859,0.5676877704456599
7860,0.5573661746193751
7861,0.5367229829668057
7862,0.5160797913142362
7863,0.49543659966166675
7864,0.48511500383538203
7865,0.5057581954879514
7866,0.526401387140521
7867,0.5470445787930904
7868,0.5676877704456599
7869,0.5057581954879514
7870,0.4231854288776737
7871,0.3509342580936806
7872,0.27868308730968755
7873,0.23739670400454865
7874,0.2167535123519792
7875,0.20643191652569448
7876,0.19611032069940976
7877,0.19611032069940976
7878,0.18578872487312503
7879,0.18578872487312503
7880,0.18578872487312503
7881,0.18578872487312503
7882,0.19611032069940976
7883,0.20643191652569448
7884,0.2580398956571181
7885,0.33029106644111117
7886,0.41286383305138896
7887,0.44382862053024313
7888,0.45415021635652786
7889,0.4231854288776737
7890,0.41286383305138896
7891,0.40254223722510424
7892,0.3922206413988195
7893,0.3818990455725348
7894,0.3818990455725348
7895,0.3818990455725348
7896,0.40254223722510424
7897,0.3922206413988195
7898,0.37157744974625007
7899,0.36125585391996534
7900,0.3509342580936806
7901,0.36125585391996534
7902,0.36125585391996534
7903,0.40254223722510424
7904,0.45415021635652786
7905,0.5367229829668057
7906,0.5780093662719445
7907,0.5676877704456599
7908,0.5573661746193751
7909,0.5367229829668057
7910,0.5160797913142362
7911,0.49543659966166675
7912,0.48511500383538203
7913,0.5057581954879514
7914,0.526401387140521
7915,0.5470445787930904
7916,0.5676877704456599
7917,0.5057581954879514
7918,0.4231854288776737
7919,0.3509342580936806
7920,0.27868308730968755
7921,0.23739670400454865
7922,0.2167535123519792
7923,0.20643191652569448
7924,0.19611032069940976
7925,0.19611032069940976
7926,0.18578872487312503
7927,0.18578872487312503
7928,0.18578872487312503
7929,0.18578872487312503
7930,0.19611032069940976
7931,0.20643191652569448
7932,0.2580398956571181
7933,0.33029106644111117
7934,0.41286383305138896
7935,0.44382862053024313
7936,0.45415021635652786
7937,0.4231854288776737
7938,0.41286383305138896
7939,0.40254223722510424
7940,0.3922206413988195
7941,0.3818990455725348
7942,0.3818990455725348
7943,0.3818990455725348
7944,0.40254223722510424
7945,0.3922206413988195
7946,0.37157744974625007
7947,0.36125585391996534
7948,0.3509342580936806
7949,0.36125585391996534
7950,0.36125585391996534
7951,0.40254223722510424
7952,0.45415021635652786
7953,0.5367229829668057
7954,0.5780093662719445
7955,0.5676877704456599
7956,0.5573661746193751
7957,0.5367229829668057
7958,0.5160797913142362
7959,0.49543659966166675
7960,0.48511500383538203
7961,0.5057581954879514
7962,0.526401387140521
7963,0.5470445787930904
7964,0.5676877704456599
7965,0.5057581954879514
7966,0.4231854288776737
7967,0.3509342580936806
7968,0.31996947061482645
7969,0.2683614914834028
7970,0.23739670400454865
7971,0.2167535123519792
7972,0.20643191652569448
7973,0.19611032069940976
7974,0.19611032069940976
7975,0.19611032069940976
7976,0.19611032069940976
7977,0.19611032069940976
7978,0.19611032069940976
7979,0.20643191652569448
7980,0.22707510817826393
7981,0.27868308730968755
7982,0.31996947061482645
7983,0.37157744974625007
7984,0.41286383305138896
7985,0.44382862053024313
7986,0.4747934080090973
7987,0.4747934080090973
7988,0.4747934080090973
7989,0.45415021635652786
7990,0.44382862053024313
7991,0.4644718121828126
7992,0.48511500383538203
7993,0.4644718121828126
7994,0.44382862053024313
7995,0.4335070247039584
7996,0.4231854288776737
7997,0.41286383305138896
7998,0.41286383305138896
7999,0.4335070247039584
8000,0.4335070247039584
8001,0.48511500383538203
8002,0.5367229829668057
8003,0.5470445787930904
8004,0.5160797913142362
8005,0.526401387140521
8006,0.5160797913142362
8007,0.5057581954879514
8008,0.48511500383538203
8009,0.4644718121828126
8010,0.48511500383538203
8011,0.5160797913142362
8012,0.526401387140521
8013,0.5057581954879514
8014,0.44382862053024313
8015,0.3818990455725348
8016,0.33029106644111117
8017,0.2890046831359723
8018,0.2580398956571181
8019,0.22707510817826393
8020,0.2167535123519792
8021,0.20643191652569448
8022,0.19611032069940976
8023,0.19611032069940976
8024,0.19611032069940976
8025,0.19611032069940976
8026,0.19611032069940976
8027,0.19611032069940976
8028,0.20643191652569448
8029,0.23739670400454865
8030,0.2890046831359723
8031,0.31996947061482645
8032,0.3818990455725348
8033,0.4231854288776737
8034,0.4747934080090973
8035,0.5057581954879514
8036,0.5367229829668057
8037,0.5573661746193751
8038,0.5780093662719445
8039,0.598652557924514
8040,0.6296173454033681
8041,0.6296173454033681
8042,0.5883309620982292
8043,0.526401387140521
8044,0.4747934080090973
8045,0.4644718121828126
8046,0.4747934080090973
8047,0.4644718121828126
8048,0.4747934080090973
8049,0.49543659966166675
8050,0.5057581954879514
8051,0.526401387140521
8052,0.526401387140521
8053,0.526401387140521
8054,0.5160797913142362
8055,0.48511500383538203
8056,0.49543659966166675
8057,0.49543659966166675
8058,0.5367229829668057
8059,0.5470445787930904
8060,0.5573661746193751
8061,0.5160797913142362
8062,0.4231854288776737
8063,0.3509342580936806
8064,0.27868308730968755
8065,0.23739670400454865
8066,0.2167535123519792
8067,0.20643191652569448
8068,0.19611032069940976
8069,0.19611032069940976
8070,0.18578872487312503
8071,0.18578872487312503
8072,0.18578872487312503
8073,0.18578872487312503
8074,0.19611032069940976
8075,0.20643191652569448
8076,0.2580398956571181
8077,0.33029106644111117
8078,0.41286383305138896
8079,0.44382862053024313
8080,0.45415021635652786
8081,0.4231854288776737
8082,0.41286383305138896
8083,0.40254223722510424
8084,0.3922206413988195
8085,0.3818990455725348
8086,0.3818990455725348
8087,0.3818990455725348
8088,0.40254223722510424
8089,0.3922206413988195
8090,0.37157744974625007
8091,0.36125585391996534
8092,0.3509342580936806
8093,0.36125585391996534
8094,0.36125585391996534
8095,0.40254223722510424
8096,0.45415021635652786
8097,0.5367229829668057
8098,0.5780093662719445
8099,0.5676877704456599
8100,0.5573661746193751
8101,0.5367229829668057
8102,0.5160797913142362
8103,0.49543659966166675
8104,0.48511500383538203
8105,0.5057581954879514
8106,0.526401387140521
8107,0.5470445787930904
8108,0.5676877704456599
8109,0.5057581954879514
8110,0.4231854288776737
8111,0.3509342580936806
8112,0.27868308730968755
8113,0.23739670400454865
8114,0.2167535123519792
8115,0.20643191652569448
8116,0.19611032069940976
8117,0.19611032069940976
8118,0.18578872487312503
8119,0.18578872487312503
8120,0.18578872487312503
8121,0.18578872487312503
8122,0.19611032069940976
8123,0.20643191652569448
8124,0.2580398956571181
8125,0.33029106644111117
8126,0.41286383305138896
8127,0.44382862053024313
8128,0.45415021635652786
8129,0.4231854288776737
8130,0.41286383305138896
8131,0.40254223722510424
8132,0.3922206413988195
8133,0.3818990455725348
8134,0.3818990455725348
8135,0.3818990455725348
8136,0.40254223722510424
8137,0.3922206413988195
8138,0.37157744974625007
8139,0.36125585391996534
8140,0.3509342580936806
8141,0.36125585391996534
8142,0.36125585391996534
8143,0.40254223722510424
8144,0.45415021635652786
8145,0.5367229829668057
8146,0.5780093662719445
8147,0.5676877704456599
8148,0.5573661746193751
8149,0.5367229829668057
8150,0.5160797913142362
8151,0.49543659966166675
8152,0.48511500383538203
8153,0.5057581954879514
8154,0.526401387140521
8155,0.5470445787930904
8156,0.5676877704456599
8157,0.5057581954879514
8158,0.4231854288776737
8159,0.3509342580936806
8160,0.27868308730968755
8161,0.23739670400454865
8162,0.2167535123519792
8163,0.20643191652569448
8164,0.19611032069940976
8165,0.19611032069940976
8166,0.18578872487312503
8167,0.18578872487312503
8168,0.18578872487312503
8169,0.18578872487312503
8170,0.19611032069940976
8171,0.20643191652569448
8172,0.2580398956571181
8173,0.33029106644111117
8174,0.41286383305138896
8175,0.44382862053024313
8176,0.45415021635652786
8177,0.4231854288776737
8178,0.41286383305138896
8179,0.40254223722510424
8180,0.3922206413988195
8181,0.3818990455725348
8182,0.3818990455725348
8183,0.3818990455725348
8184,0.40254223722510424
8185,0.3922206413988195
8186,0.37157744974625007
8187,0.36125585391996534
8188,0.3509342580936806
8189,0.36125585391996534
8190,0.36125585391996534
8191,0.40254223722510424
8192,0.45415021635652786
8193,0.5367229829668057
8194,0.5780093662719445
8195,0.5676877704456599
8196,0.5573661746193751
8197,0.5367229829668057
8198,0.5160797913142362
8199,0.49543659966166675
8200,0.48511500383538203
8201,0.5057581954879514
8202,0.526401387140521
8203,0.5470445787930904
8204,0.5676877704456599
8205,0.5057581954879514
8206,0.4231854288776737
8207,0.3509342580936806
8208,0.27868308730968755
8209,0.23739670400454865
8210,0.2167535123519792
8211,0.20643191652569448
8212,0.19611032069940976
8213,0.19611032069940976
8214,0.18578872487312503
8215,0.18578872487312503
8216,0.18578872487312503
8217,0.18578872487312503
8218,0.19611032069940976
8219,0.20643191652569448
8220,0.2580398956571181
8221,0.33029106644111117
8222,0.41286383305138896
8223,0.44382862053024313
8224,0.45415021635652786
8225,0.4231854288776737
8226,0.41286383305138896
8227,0.40254223722510424
8228,0.3922206413988195
8229,0.3818990455725348
8230,0.3818990455725348
8231,0.3818990455725348
8232,0.40254223722510424
8233,0.3922206413988195
8234,0.37157744974625007
8235,0.36125585391996534
8236,0.3509342580936806
8237,0.36125585391996534
8238,0.36125585391996534
8239,0.40254223722510424
8240,0.45415021635652786
8241,0.5367229829668057
8242,0.5780093662719445
8243,0.5676877704456599
8244,0.5573661746193751
8245,0.5367229829668057
8246,0.5160797913142362
8247,0.49543659966166675
8248,0.48511500383538203
8249,0.5057581954879514
8250,0.526401387140521
8251,0.5470445787930904
8252,0.5676877704456599
8253,0.5057581954879514
8254,0.4231854288776737
8255,0.3509342580936806
8256,0.27868308730968755
8257,0.23739670400454865
8258,0.2167535123519792
8259,0.20643191652569448
8260,0.19611032069940976
8261,0.19611032069940976
8262,0.18578872487312503
8263,0.18578872487312503
8264,0.18578872487312503
8265,0.18578872487312503
8266,0.19611032069940976
8267,0.20643191652569448
8268,0.2580398956571181
8269,0.33029106644111117
8270,0.41286383305138896
8271,0.44382862053024313
8272,0.45415021635652786
8273,0.4231854288776737
8274,0.41286383305138896
8275,0.40254223722510424
8276,0.3922206413988195
8277,0.3818990455725348
8278,0.3818990455725348
8279,0.3818990455725348
8280,0.40254223722510424
8281,0.3922206413988195
8282,0.37157744974625007
8283,0.36125585391996534
8284,0.3509342580936806
8285,0.36125585391996534
8286,0.36125585391996534
8287,0.40254223722510424
8288,0.45415021635652786
8289,0.5367229829668057
8290,0.5780093662719445
8291,0.5676877704456599
8292,0.5573661746193751
8293,0.5367229829668057
8294,0.5160797913142362
8295,0.49543659966166675
8296,0.48511500383538203
8297,0.5057581954879514
8298,0.526401387140521
8299,0.5470445787930904
8300,0.5676877704456599
8301,0.5057581954879514
8302,0.4231854288776737
8303,0.3509342580936806
8304,0.31996947061482645
8305,0.2683614914834028
8306,0.23739670400454865
8307,0.2167535123519792
8308,0.20643191652569448
8309,0.19611032069940976
8310,0.19611032069940976
8311,0.19611032069940976
8312,0.19611032069940976
8313,0.19611032069940976
8314,0.19611032069940976
8315,0.20643191652569448
8316,0.22707510817826393
8317,0.27868308730968755
8318,0.31996947061482645
8319,0.37157744974625007
8320,0.41286383305138896
8321,0.44382862053024313
8322,0.4747934080090973
8323,0.4747934080090973
8324,0.4747934080090973
8325,0.45415021635652786
8326,0.44382862053024313
8327,0.4644718121828126
8328,0.48511500383538203
8329,0.4644718121828126
8330,0.44382862053024313
8331,0.4335070247039584
8332,0.4231854288776737
8333,0.41286383305138896
8334,0.41286383305138896
8335,0.4335070247039584
8336,0.4335070247039584
8337,0.48511500383538203
8338,0.5367229829668057
8339,0.5470445787930904
8340,0.5160797913142362
8341,0.526401387140521
8342,0.5160797913142362
8343,0.5057581954879514
8344,0.48511500383538203
8345,0.4644718121828126
8346,0.48511500383538203
8347,0.5160797913142362
8348,0.526401387140521
8349,0.5057581954879514
8350,0.44382862053024313
8351,0.3818990455725348
8352,0.33029106644111117
8353,0.2890046831359723
8354,0.2580398956571181
8355,0.22707510817826393
8356,0.2167535123519792
8357,0.20643191652569448
8358,0.19611032069940976
8359,0.19611032069940976
8360,0.19611032069940976
8361,0.19611032069940976
8362,0.19611032069940976
8363,0.19611032069940976
8364,0.20643191652569448
8365,0.23739670400454865
8366,0.2890046831359723
8367,0.31996947061482645
8368,0.3818990455725348
8369,0.4231854288776737
8370,0.4747934080090973
8371,0.5057581954879514
8372,0.5367229829668057
8373,0.5573661746193751
8374,0.5780093662719445
8375,0.598652557924514
8376,0.6296173454033681
8377,0.6296173454033681
8378,0.5883309620982292
8379,0.526401387140521
8380,0.4747934080090973
8381,0.4644718121828126
8382,0.4747934080090973
8383,0.4644718121828126
8384,0.4747934080090973
8385,0.49543659966166675
8386,0.5057581954879514
8387,0.526401387140521
8388,0.526401387140521
8389,0.526401387140521
8390,0.5160797913142362
8391,0.48511500383538203
8392,0.49543659966166675
8393,0.49543659966166675
8394,0.5367229829668057
8395,0.5470445787930904
8396,0.5573661746193751
8397,0.5160797913142362
8398,0.4231854288776737
8399,0.3509342580936806
8400,0.27868308730968755
8401,0.23739670400454865
8402,0.2167535123519792
8403,0.20643191652569448
8404,0.19611032069940976
8405,0.19611032069940976
8406,0.18578872487312503
8407,0.18578872487312503
8408,0.18578872487312503
8409,0.18578872487312503
8410,0.19611032069940976
8411,0.20643191652569448
8412,0.2580398956571181
8413,0.33029106644111117
8414,0.41286383305138896
8415,0.44382862053024313
8416,0.45415021635652786
8417,0.4231854288776737
8418,0.41286383305138896
8419,0.40254223722510424
8420,0.3922206413988195
8421,0.3818990455725348
8422,0.3818990455725348
8423,0.3818990455725348
8424,0.40254223722510424
8425,0.3922206413988195
8426,0.37157744974625007
8427,0.36125585391996534
8428,0.3509342580936806
8429,0.36125585391996534
8430,0.36125585391996534
8431,0.40254223722510424
8432,0.45415021635652786
8433,0.5367229829668057
8434,0.5780093662719445
8435,0.5676877704456599
8436,0.5573661746193751
8437,0.5367229829668057
8438,0.5160797913142362
8439,0.49543659966166675
8440,0.48511500383538203
8441,0.5057581954879514
8442,0.526401387140521
8443,0.5470445787930904
8444,0.5676877704456599
8445,0.5057581954879514
8446,0.4231854288776737
8447,0.3509342580936806
8448,0.27868308730968755
8449,0.23739670400454865
8450,0.2167535123519792
8451,0.20643191652569448
8452,0.19611032069940976
8453,0.19611032069940976
8454,0.18578872487312503
8455,0.18578872487312503
8456,0.18578872487312503
8457,0.18578872487312503
8458,0.19611032069940976
8459,0.20643191652569448
8460,0.2580398956571181
8461,0.33029106644111117
8462,0.41286383305138896
8463,0.44382862053024313
8464,0.45415021635652786
8465,0.4231854288776737
8466,0.41286383305138896
8467,0.40254223722510424
8468,0.3922206413988195
8469,0.3818990455725348
8470,0.3818990455725348
8471,0.3818990455725348
8472,0.40254223722510424
8473,0.3922206413988195
8474,0.37157744974625007
8475,0.36125585391996534
8476,0.3509342580936806
8477,0.36125585391996534
8478,0.36125585391996534
8479,0.40254223722510424
8480,0.45415021635652786
8481,0.5367229829668057
8482,0.5780093662719445
8483,0.5676877704456599
8484,0.5573661746193751
8485,0.5367229829668057
8486,0.5160797913142362
8487,0.49543659966166675
8488,0.48511500383538203
8489,0.5057581954879514
8490,0.526401387140521
8491,0.5470445787930904
8492,0.5676877704456599
8493,0.5057581954879514
8494,0.4231854288776737
8495,0.3509342580936806
8496,0.27868308730968755
8497,0.23739670400454865
8498,0.2167535123519792
8499,0.20643191652569448
8500,0.19611032069940976
8501,0.19611032069940976
8502,0.18578872487312503
8503,0.18578872487312503
8504,0.18578872487312503
8505,0.18578872487312503
8506,0.19611032069940976
8507,0.20643191652569448
8508,0.2580398956571181
8509,0.33029106644111117
8510,0.41286383305138896
8511,0.44382862053024313
8512,0.45415021635652786
8513,0.4231854288776737
8514,0.41286383305138896
8515,0.40254223722510424
8516,0.3922206413988195
8517,0.3818990455725348
8518,0.3818990455725348
8519,0.3818990455725348
8520,0.40254223722510424
8521,0.3922206413988195
8522,0.37157744974625007
8523,0.36125585391996534
8524,0.3509342580936806
8525,0.36125585391996534
8526,0.36125585391996534
8527,0.40254223722510424
8528,0.45415021635652786
8529,0.5367229829668057
8530,0.5780093662719445
8531,0.5676877704456599
8532,0.5573661746193751
8533,0.5367229829668057
8534,0.5160797913142362
8535,0.49543659966166675
8536,0.48511500383538203
8537,0.5057581954879514
8538,0.526401387140521
8539,0.5470445787930904
8540,0.5676877704456599
8541,0.5057581954879514
8542,0.4231854288776737
8543,0.3509342580936806
8544,0.27868308730968755
8545,0.23739670400454865
8546,0.2167535123519792
8547,0.20643191652569448
8548,0.19611032069940976
8549,0.19611032069940976
8550,0.18578872487312503
8551,0.18578872487312503
8552,0.18578872487312503
8553,0.18578872487312503
8554,0.19611032069940976
8555,0.20643191652569448
8556,0.2580398956571181
8557,0.33029106644111117
8558,0.41286383305138896
8559,0.44382862053024313
8560,0.45415021635652786
8561,0.4231854288776737
8562,0.41286383305138896
8563,0.40254223722510424
8564,0.3922206413988195
8565,0.3818990455725348
8566,0.3818990455725348
8567,0.3818990455725348
8568,0.40254223722510424
8569,0.3922206413988195
8570,0.37157744974625007
8571,0.36125585391996534
8572,0.3509342580936806
8573,0.36125585391996534
8574,0.36125585391996534
8575,0.40254223722510424
8576,0.45415021635652786
8577,0.5367229829668057
8578,0.5780093662719445
8579,0.5676877704456599
8580,0.5573661746193751
8581,0.5367229829668057
8582,0.5160797913142362
8583,0.49543659966166675
8584,0.48511500383538203
8585,0.5057581954879514
8586,0.526401387140521
8587,0.5470445787930904
8588,0.5676877704456599
8589,0.5057581954879514
8590,0.4231854288776737
8591,0.3509342580936806
8592,0.27868308730968755
8593,0.23739670400454865
8594,0.2167535123519792
8595,0.20643191652569448
8596,0.19611032069940976
8597,0.19611032069940976
8598,0.18578872487312503
8599,0.18578872487312503
8600,0.18578872487312503
8601,0.18578872487312503
8602,0.19611032069940976
8603,0.20643191652569448
8604,0.2580398956571181
8605,0.33029106644111117
8606,0.41286383305138896
8607,0.44382862053024313
8608,0.45415021635652786
8609,0.4231854288776737
8610,0.41286383305138896
8611,0.40254223722510424
8612,0.3922206413988195
8613,0.3818990455725348
8614,0.3818990455725348
8615,0.3818990455725348
8616,0.40254223722510424
8617,0.3922206413988195
8618,0.37157744974625007
8619,0.36125585391996534
8620,0.3509342580936806
8621,0.36125585391996534
8622,0.36125585391996534
8623,0.40254223722510424
8624,0.45415021635652786
8625,0.5367229829668057
8626,0.5780093662719445
8627,0.5676877704456599
8628,0.5573661746193751
8629,0.5367229829668057
8630,0.5160797913142362
8631,0.49543659966166675
8632,0.48511500383538203
8633,0.5057581954879514
8634,0.526401387140521
8635,0.5470445787930904
8636,0.5676877704456599
8637,0.5057581954879514
8638,0.4231854288776737
8639,0.3509342580936806
8640,0.31996947061482645
8641,0.2683614914834028
8642,0.23739670400454865
8643,0.2167535123519792
8644,0.20643191652569448
8645,0.19611032069940976
8646,0.19611032069940976
8647,0.19611032069940976
8648,0.19611032069940976
8649,0.19611032069940976
8650,0.19611032069940976
8651,0.20643191652569448
8652,0.22707510817826393
8653,0.27868308730968755
8654,0.31996947061482645
8655,0.37157744974625007
8656,0.41286383305138896
8657,0.44382862053024313
8658,0.4747934080090973
8659,0.4747934080090973
8660,0.4747934080090973
8661,0.45415021635652786
8662,0.44382862053024313
8663,0.4644718121828126
8664,0.48511500383538203
8665,0.4644718121828126
8666,0.44382862053024313
8667,0.4335070247039584
8668,0.4231854288776737
8669,0.41286383305138896
8670,0.41286383305138896
8671,0.4335070247039584
8672,0.4335070247039584
8673,0.48511500383538203
8674,0.5367229829668057
8675,0.5470445787930904
8676,0.5160797913142362
8677,0.526401387140521
8678,0.5160797913142362
8679,0.5057581954879514
8680,0.48511500383538203
8681,0.4644718121828126
8682,0.48511500383538203
8683,0.5160797913142362
8684,0.526401387140521
8685,0.5057581954879514
8686,0.44382862053024313
8687,0.3818990455725348
8688,0.33029106644111117
8689,0.2890046831359723
8690,0.2580398956571181
8691,0.22707510817826393
8692,0.2167535123519792
8693,0.20643191652569448
8694,0.19611032069940976
8695,0.19611032069940976
8696,0.19611032069940976
8697,0.19611032069940976
8698,0.19611032069940976
8699,0.19611032069940976
8700,0.20643191652569448
8701,0.23739670400454865
8702,0.2890046831359723
8703,0.31996947061482645
8704,0.3818990455725348
8705,0.4231854288776737
8706,0.4747934080090973
8707,0.5057581954879514
8708,0.5367229829668057
8709,0.5573661746193751
8710,0.5780093662719445
8711,0.598652557924514
8712,0.6296173454033681
8713,0.6296173454033681
8714,0.5883309620982292
8715,0.526401387140521
8716,0.4747934080090973
8717,0.4644718121828126
8718,0.4747934080090973
8719,0.4644718121828126
8720,0.4747934080090973
8721,0.49543659966166675
8722,0.5057581954879514
8723,0.526401387140521
8724,0.526401387140521
8725,0.526401387140521
8726,0.5160797913142362
8727,0.48511500383538203
8728,0.49543659966166675
8729,0.49543659966166675
8730,0.5367229829668057
8731,0.5470445787930904
8732,0.5573661746193751
8733,0.5160797913142362
8734,0.4231854288776737
8735,0.3509342580936806
8736,0.27868308730968755
8737,0.23739670400454865
8738,0.2167535123519792
8739,0.20643191652569448
8740,0.19611032069940976
8741,0.19611032069940976
8742,0.18578872487312503
8743,0.18578872487312503
8744,0.18578872487312503
8745,0.18578872487312503
8746,0.19611032069940976
8747,0.20643191652569448
8748,0.2580398956571181
8749,0.33029106644111117
8750,0.41286383305138896
8751,0.44382862053024313
8752,0.45415021635652786
8753,0.4231854288776737
8754,0.41286383305138896
8755,0.40254223722510424
8756,0.3922206413988195
8757,0.3818990455725348
8758,0.3818990455725348
8759,0.3818990455725348
8760,0.40254223722510424
8761,0.3922206413988195
8762,0.37157744974625007
8763,0.36125585391996534
8764,0.3509342580936806
8765,0.36125585391996534
8766,0.36125585391996534
8767,0.40254223722510424
8768,0.45415021635652786
8769,0.5367229829668057
8770,0.5780093662719445
8771,0.5676877704456599
8772,0.5573661746193751
8773,0.5367229829668057
8774,0.5160797913142362
8775,0.49543659966166675
8776,0.48511500383538203
8777,0.5057581954879514
8778,0.526401387140521
8779,0.5470445787930904
8780,0.5676877704456599
8781,0.5057581954879514
8782,0.4231854288776737
8783,0.3509342580936806
8784,0.27868308730968755
8785,0.23739670400454865
8786,0.2167535123519792
8787,0.20643191652569448
8788,0.19611032069940976
8789,0.19611032069940976
8790,0.18578872487312503
8791,0.18578872487312503
8792,0.18578872487312503
8793,0.18578872487312503
8794,0.19611032069940976
8795,0.20643191652569448
8796,0.2580398956571181
8797,0.33029106644111117
8798,0.41286383305138896
8799,0.44382862053024313
8800,0.45415021635652786
8801,0.4231854288776737
8802,0.41286383305138896
8803,0.40254223722510424
8804,0.3922206413988195
8805,0.3818990455725348
8806,0.3818990455725348
8807,0.3818990455725348
8808,0.40254223722510424
8809,0.3922206413988195
8810,0.37157744974625007
8811,0.36125585391996534
8812,0.3509342580936806
8813,0.36125585391996534
8814,0.36125585391996534
8815,0.40254223722510424
8816,0.45415021635652786
8817,0.5367229829668057
8818,0.5780093662719445
8819,0.5676877704456599
8820,0.5573661746193751
8821,0.5367229829668057
8822,0.5160797913142362
8823,0.49543659966166675
8824,0.48511500383538203
8825,0.5057581954879514
8826,0.526401387140521
8827,0.5470445787930904
8828,0.5676877704456599
8829,0.5057581954879514
8830,0.4231854288776737
8831,0.3509342580936806
8832,0.27868308730968755
8833,0.23739670400454865
8834,0.2167535123519792
8835,0.20643191652569448
8836,0.19611032069940976
8837,0.19611032069940976
8838,0.18578872487312503
8839,0.18578872487312503
8840,0.18578872487312503
8841,0.18578872487312503
8842,0.19611032069940976
8843,0.20643191652569448
8844,0.2580398956571181
8845,0.33029106644111117
8846,0.41286383305138896
8847,0.44382862053024313
8848,0.45415021635652786
8849,0.4231854288776737
8850,0.41286383305138896
8851,0.40254223722510424
8852,0.3922206413988195
8853,0.3818990455725348
8854,0.3818990455725348
8855,0.3818990455725348
8856,0.40254223722510424
8857,0.3922206413988195
8858,0.37157744974625007
8859,0.36125585391996534
8860,0.3509342580936806
8861,0.36125585391996534
8862,0.36125585391996534
8863,0.40254223722510424
8864,0.45415021635652786
8865,0.5367229829668057
8866,0.5780093662719445
8867,0.5676877704456599
8868,0.5573661746193751
8869,0.5367229829668057
8870,0.5160797913142362
8871,0.49543659966166675
8872,0.48511500383538203
8873,0.5057581954879514
8874,0.526401387140521
8875,0.5470445787930904
8876,0.5676877704456599
8877,0.5057581954879514
