,Charging Power (kW)
14069,0.9031580446807795
14070,0.7526317039006495
14071,0.5418948268084677
14072,0.4214737541843637
14073,0.3010526815602598
14074,0.21073687709218186
14075,0.12042107262410393
14076,0.07827369720566754
14077,0.06021053631205196
14078,0.01806316089361559
14079,0.01505263407801299
14080,0.006021053631205197
14081,0.0030105268156025984
14082,0.0
14083,0.0
14084,0.0
14085,0.0
14086,0.0
14087,0.0
14088,0.0
14089,0.0
14090,0.0
14091,0.0
14092,0.0
14093,0.0
14094,0.0
14095,0.0
14096,0.0
14097,0.0
14098,0.0
14099,0.0
14100,0.0
14101,0.0
14102,0.0
14103,0.0
14104,0.0
14105,0.0
14106,0.0
14107,0.0
14108,0.0
14109,0.0
14110,0.45157902234038977
14111,0.6021053631205197
14112,0.8429475083687274
14113,0.9700586405830594
14114,1.0737545642315933
14115,1.1339651005436453
14116,1.1440001899289873
14117,0.9031580446807795
14118,0.7526317039006495
14119,0.5418948268084677
14120,0.4214737541843637
14121,0.3010526815602598
14122,0.21073687709218186
14123,0.12042107262410393
14124,0.07827369720566754
14125,0.06021053631205196
14126,0.01806316089361559
14127,0.01505263407801299
14128,0.006021053631205197
14129,0.0030105268156025984
14130,0.0
14131,0.0
14132,0.0
14133,0.0
14134,0.0
14135,0.0
14136,0.0
14137,0.0
14138,0.0
14139,0.0
14140,0.0
14141,0.0
14142,0.0
14143,0.0
14144,0.0
14145,0.0
14146,0.0
14147,0.0
14148,0.0
14149,0.0
14150,0.0
14151,0.0
14152,0.0
14153,0.0
14154,0.0
14155,0.0
14156,0.0
14157,0.0
14158,0.45157902234038977
14159,0.6021053631205197
14160,0.8429475083687274
14161,0.9700586405830594
14162,1.0737545642315933
14163,1.1339651005436453
14164,1.1440001899289873
14165,0.9031580446807795
14166,0.7526317039006495
14167,0.5418948268084677
14168,0.4214737541843637
14169,0.3010526815602598
14170,0.21073687709218186
14171,0.12042107262410393
14172,0.07827369720566754
14173,0.06021053631205196
14174,0.01806316089361559
14175,0.01505263407801299
14176,0.006021053631205197
14177,0.0030105268156025984
14178,0.0
14179,0.0
14180,0.0
14181,0.0
14182,0.0
14183,0.0
14184,0.0
14185,0.0
14186,0.0
14187,0.0
14188,0.0
14189,0.0
14190,0.0
14191,0.0
14192,0.0
14193,0.0
14194,0.0
14195,0.0
14196,0.0
14197,0.0
14198,0.0
14199,0.0
14200,0.0
14201,0.0
14202,0.0
14203,0.0
14204,0.0
14205,0.0
14206,0.45157902234038977
14207,0.6021053631205197
14208,0.8429475083687274
14209,0.9700586405830594
14210,1.0737545642315933
14211,1.1339651005436453
14212,1.1440001899289873
14213,0.9031580446807795
14214,0.7526317039006495
14215,0.5418948268084677
14216,0.4214737541843637
14217,0.3010526815602598
14218,0.21073687709218186
14219,0.12042107262410393
14220,0.07827369720566754
14221,0.06021053631205196
14222,0.01806316089361559
14223,0.01505263407801299
14224,0.006021053631205197
14225,0.0030105268156025984
14226,0.0
14227,0.0
14228,0.0
14229,0.0
14230,0.0
14231,0.0
14232,0.0
14233,0.0
14234,0.0
14235,0.0
14236,0.0
14237,0.0
14238,0.0
14239,0.0
14240,0.0
14241,0.0
14242,0.0
14243,0.0
14244,0.0
14245,0.0
14246,0.0
14247,0.0
14248,0.0
14249,0.0
14250,0.0
14251,0.0
14252,0.0
14253,0.0
14254,0.45157902234038977
14255,0.6021053631205197
14256,0.8429475083687274
14257,0.9700586405830594
14258,1.0737545642315933
14259,1.1339651005436453
14260,1.1440001899289873
14261,0.9031580446807795
14262,0.7526317039006495
14263,0.5418948268084677
14264,0.4214737541843637
14265,0.3010526815602598
14266,0.21073687709218186
14267,0.12042107262410393
14268,0.07827369720566754
14269,0.06021053631205196
14270,0.01806316089361559
14271,0.01505263407801299
14272,0.006021053631205197
14273,0.0030105268156025984
14274,0.0
14275,0.0
14276,0.0
14277,0.0
14278,0.0
14279,0.0
14280,0.0
14281,0.0
14282,0.0
14283,0.0
14284,0.0
14285,0.0
14286,0.0
14287,0.0
14288,0.0
14289,0.0
14290,0.0
14291,0.0
14292,0.0
14293,0.0
14294,0.0
14295,0.0
14296,0.0
14297,0.0
14298,0.0
14299,0.0
14300,0.0
14301,0.0
14302,0.45157902234038977
14303,0.6021053631205197
14304,0.8429475083687274
14305,0.9700586405830594
14306,1.0737545642315933
14307,1.1339651005436453
14308,1.1440001899289873
14309,0.9031580446807795
14310,0.7526317039006495
14311,0.5418948268084677
14312,0.4214737541843637
14313,0.3010526815602598
14314,0.21073687709218186
14315,0.12042107262410393
14316,0.07827369720566754
14317,0.06021053631205196
14318,0.01806316089361559
14319,0.01505263407801299
14320,0.006021053631205197
14321,0.0030105268156025984
14322,0.0
14323,0.0
14324,0.0
14325,0.0
14326,0.0
14327,0.0
14328,0.0
14329,0.0
14330,0.0
14331,0.0
14332,0.0
14333,0.0
14334,0.0
14335,0.0
14336,0.0
14337,0.0
14338,0.0
14339,0.0
14340,0.0
14341,0.0
14342,0.0
14343,0.0
14344,0.0
14345,0.0
14346,0.0
14347,0.0
14348,0.0
14349,0.0
14350,0.45157902234038977
14351,0.6021053631205197
14352,0.8429475083687274
14353,0.9700586405830594
14354,1.0737545642315933
14355,1.1339651005436453
14356,1.1440001899289873
14357,0.9031580446807795
14358,0.7526317039006495
14359,0.5418948268084677
14360,0.4214737541843637
14361,0.3010526815602598
14362,0.21073687709218186
14363,0.12042107262410393
14364,0.07827369720566754
14365,0.06021053631205196
14366,0.01806316089361559
14367,0.01505263407801299
14368,0.006021053631205197
14369,0.0030105268156025984
14370,0.0
14371,0.0
14372,0.0
14373,0.0
14374,0.0
14375,0.0
14376,0.0
14377,0.0
14378,0.0
14379,0.0
14380,0.0
14381,0.0
14382,0.0
14383,0.0
14384,0.0
14385,0.0
14386,0.0
14387,0.0
14388,0.0
14389,0.0
14390,0.0
14391,0.0
14392,0.0
14393,0.0
14394,0.0
14395,0.0
14396,0.0
14397,0.0
14398,0.45157902234038977
14399,0.6021053631205197
14400,0.8429475083687274
14401,0.9700586405830594
14402,1.0737545642315933
14403,1.1339651005436453
14404,1.1440001899289873
14405,0.9031580446807795
14406,0.7526317039006495
14407,0.5418948268084677
14408,0.4214737541843637
14409,0.3010526815602598
14410,0.21073687709218186
14411,0.12042107262410393
14412,0.07827369720566754
14413,0.06021053631205196
14414,0.01806316089361559
14415,0.01505263407801299
14416,0.006021053631205197
14417,0.0030105268156025984
14418,0.0
14419,0.0
14420,0.0
14421,0.0
14422,0.0
14423,0.0
14424,0.0
14425,0.0
14426,0.0
14427,0.0
14428,0.0
14429,0.0
14430,0.0
14431,0.0
14432,0.0
14433,0.0
14434,0.0
14435,0.0
14436,0.0
14437,0.0
14438,0.0
14439,0.0
14440,0.0
14441,0.0
14442,0.0
14443,0.0
14444,0.0
14445,0.0
14446,0.45157902234038977
14447,0.6021053631205197
14448,0.8429475083687274
14449,0.9700586405830594
14450,1.0737545642315933
14451,1.1339651005436453
14452,1.1440001899289873
14453,0.9031580446807795
14454,0.7526317039006495
14455,0.5418948268084677
14456,0.4214737541843637
14457,0.3010526815602598
14458,0.21073687709218186
14459,0.12042107262410393
14460,0.07827369720566754
14461,0.06021053631205196
14462,0.01806316089361559
14463,0.01505263407801299
14464,0.006021053631205197
14465,0.0030105268156025984
14466,0.0
14467,0.0
14468,0.0
14469,0.0
14470,0.0
14471,0.0
14472,0.0
14473,0.0
14474,0.0
14475,0.0
14476,0.0
14477,0.0
14478,0.0
14479,0.0
14480,0.0
14481,0.0
14482,0.0
14483,0.0
14484,0.0
14485,0.0
14486,0.0
14487,0.0
14488,0.0
14489,0.0
14490,0.0
14491,0.0
14492,0.0
14493,0.0
14494,0.45157902234038977
14495,0.6021053631205197
14496,0.8429475083687274
14497,0.9700586405830594
14498,1.0737545642315933
14499,1.1339651005436453
14500,1.1440001899289873
14501,0.9031580446807795
14502,0.7526317039006495
14503,0.5418948268084677
14504,0.4214737541843637
14505,0.3010526815602598
14506,0.21073687709218186
14507,0.12042107262410393
14508,0.07827369720566754
14509,0.06021053631205196
14510,0.01806316089361559
14511,0.01505263407801299
14512,0.006021053631205197
14513,0.0030105268156025984
14514,0.0
14515,0.0
14516,0.0
14517,0.0
14518,0.0
14519,0.0
14520,0.0
14521,0.0
14522,0.0
14523,0.0
14524,0.0
14525,0.0
14526,0.0
14527,0.0
14528,0.0
14529,0.0
14530,0.0
14531,0.0
14532,0.0
14533,0.0
14534,0.0
14535,0.0
14536,0.0
14537,0.0
14538,0.0
14539,0.0
14540,0.0
14541,0.0
14542,0.45157902234038977
14543,0.6021053631205197
14544,0.8429475083687274
14545,0.9700586405830594
14546,1.0737545642315933
14547,1.1339651005436453
14548,1.1440001899289873
14549,0.9031580446807795
14550,0.7526317039006495
14551,0.5418948268084677
14552,0.4214737541843637
14553,0.3010526815602598
14554,0.21073687709218186
14555,0.12042107262410393
14556,0.07827369720566754
14557,0.06021053631205196
14558,0.01806316089361559
14559,0.01505263407801299
14560,0.006021053631205197
14561,0.0030105268156025984
14562,0.0
14563,0.0
14564,0.0
14565,0.0
14566,0.0
14567,0.0
14568,0.0
14569,0.0
14570,0.0
14571,0.0
14572,0.0
14573,0.0
14574,0.0
14575,0.0
14576,0.0
14577,0.0
14578,0.0
14579,0.0
14580,0.0
14581,0.0
14582,0.0
14583,0.0
14584,0.0
14585,0.0
14586,0.0
14587,0.0
14588,0.0
14589,0.0
14590,0.45157902234038977
14591,0.6021053631205197
14592,0.8429475083687274
14593,0.9700586405830594
14594,1.0737545642315933
14595,1.1339651005436453
14596,1.1440001899289873
14597,0.9031580446807795
14598,0.7526317039006495
14599,0.5418948268084677
14600,0.4214737541843637
14601,0.3010526815602598
14602,0.21073687709218186
14603,0.12042107262410393
14604,0.07827369720566754
14605,0.06021053631205196
14606,0.01806316089361559
14607,0.01505263407801299
14608,0.006021053631205197
14609,0.0030105268156025984
14610,0.0
14611,0.0
14612,0.0
14613,0.0
14614,0.0
14615,0.0
14616,0.0
14617,0.0
14618,0.0
14619,0.0
14620,0.0
14621,0.0
14622,0.0
14623,0.0
14624,0.0
14625,0.0
14626,0.0
14627,0.0
14628,0.0
14629,0.0
14630,0.0
14631,0.0
14632,0.0
14633,0.0
14634,0.0
14635,0.0
14636,0.0
14637,0.0
14638,0.45157902234038977
14639,0.6021053631205197
14640,0.8429475083687274
14641,0.9700586405830594
14642,1.0737545642315933
14643,1.1339651005436453
14644,1.1440001899289873
14645,0.9031580446807795
14646,0.7526317039006495
14647,0.5418948268084677
14648,0.4214737541843637
14649,0.3010526815602598
14650,0.21073687709218186
14651,0.12042107262410393
14652,0.07827369720566754
14653,0.06021053631205196
14654,0.01806316089361559
14655,0.01505263407801299
14656,0.006021053631205197
14657,0.0030105268156025984
14658,0.0
14659,0.0
14660,0.0
14661,0.0
14662,0.0
14663,0.0
14664,0.0
14665,0.0
14666,0.0
14667,0.0
14668,0.0
14669,0.0
14670,0.0
14671,0.0
14672,0.0
14673,0.0
14674,0.0
14675,0.0
14676,0.0
14677,0.0
14678,0.0
14679,0.0
14680,0.0
14681,0.0
14682,0.0
14683,0.0
14684,0.0
14685,0.0
14686,0.45157902234038977
14687,0.6021053631205197
14688,0.8429475083687274
14689,0.9700586405830594
14690,1.0737545642315933
14691,1.1339651005436453
14692,1.1440001899289873
14693,0.9031580446807795
14694,0.7526317039006495
14695,0.5418948268084677
14696,0.4214737541843637
14697,0.3010526815602598
14698,0.21073687709218186
14699,0.12042107262410393
14700,0.07827369720566754
14701,0.06021053631205196
14702,0.01806316089361559
14703,0.01505263407801299
14704,0.006021053631205197
14705,0.0030105268156025984
14706,0.0
14707,0.0
14708,0.0
14709,0.0
14710,0.0
14711,0.0
14712,0.0
14713,0.0
14714,0.0
14715,0.0
14716,0.0
14717,0.0
14718,0.0
14719,0.0
14720,0.0
14721,0.0
14722,0.0
14723,0.0
14724,0.0
14725,0.0
14726,0.0
14727,0.0
14728,0.0
14729,0.0
14730,0.0
14731,0.0
14732,0.0
14733,0.0
14734,0.45157902234038977
14735,0.6021053631205197
14736,0.8429475083687274
14737,0.9700586405830594
14738,1.0737545642315933
14739,1.1339651005436453
14740,1.1440001899289873
14741,0.9031580446807795
14742,0.7526317039006495
14743,0.5418948268084677
14744,0.4214737541843637
14745,0.3010526815602598
14746,0.21073687709218186
14747,0.12042107262410393
14748,0.07827369720566754
14749,0.06021053631205196
14750,0.01806316089361559
14751,0.01505263407801299
14752,0.006021053631205197
14753,0.0030105268156025984
14754,0.0
14755,0.0
14756,0.0
14757,0.0
14758,0.0
14759,0.0
14760,0.0
14761,0.0
14762,0.0
14763,0.0
14764,0.0
14765,0.0
14766,0.0
14767,0.0
14768,0.0
14769,0.0
14770,0.0
14771,0.0
14772,0.0
14773,0.0
14774,0.0
14775,0.0
14776,0.0
14777,0.0
14778,0.0
14779,0.0
14780,0.0
14781,0.0
14782,0.45157902234038977
14783,0.6021053631205197
14784,0.8429475083687274
14785,0.9700586405830594
14786,1.0737545642315933
14787,1.1339651005436453
14788,1.1440001899289873
14789,0.9031580446807795
14790,0.7526317039006495
14791,0.5418948268084677
14792,0.4214737541843637
14793,0.3010526815602598
14794,0.21073687709218186
14795,0.12042107262410393
14796,0.07827369720566754
14797,0.06021053631205196
14798,0.01806316089361559
14799,0.01505263407801299
14800,0.006021053631205197
14801,0.0030105268156025984
14802,0.0
14803,0.0
14804,0.0
14805,0.0
14806,0.0
14807,0.0
14808,0.0
14809,0.0
14810,0.0
14811,0.0
14812,0.0
14813,0.0
14814,0.0
14815,0.0
14816,0.0
14817,0.0
14818,0.0
14819,0.0
14820,0.0
14821,0.0
14822,0.0
14823,0.0
14824,0.0
14825,0.0
14826,0.0
14827,0.0
14828,0.0
14829,0.0
14830,0.45157902234038977
14831,0.6021053631205197
14832,0.8429475083687274
14833,0.9700586405830594
14834,1.0737545642315933
14835,1.1339651005436453
14836,1.1440001899289873
14837,0.9031580446807795
14838,0.7526317039006495
14839,0.5418948268084677
14840,0.4214737541843637
14841,0.3010526815602598
14842,0.21073687709218186
14843,0.12042107262410393
14844,0.07827369720566754
14845,0.06021053631205196
14846,0.01806316089361559
14847,0.01505263407801299
14848,0.006021053631205197
14849,0.0030105268156025984
14850,0.0
14851,0.0
14852,0.0
14853,0.0
14854,0.0
14855,0.0
14856,0.0
14857,0.0
14858,0.0
14859,0.0
14860,0.0
14861,0.0
14862,0.0
14863,0.0
14864,0.0
14865,0.0
14866,0.0
14867,0.0
14868,0.0
14869,0.0
14870,0.0
14871,0.0
14872,0.0
14873,0.0
14874,0.0
14875,0.0
14876,0.0
14877,0.0
14878,0.45157902234038977
14879,0.6021053631205197
14880,0.8429475083687274
14881,0.9700586405830594
14882,1.0737545642315933
14883,1.1339651005436453
14884,1.1440001899289873
14885,0.9031580446807795
14886,0.7526317039006495
14887,0.5418948268084677
14888,0.4214737541843637
14889,0.3010526815602598
14890,0.21073687709218186
14891,0.12042107262410393
14892,0.07827369720566754
14893,0.06021053631205196
14894,0.01806316089361559
14895,0.01505263407801299
14896,0.006021053631205197
14897,0.0030105268156025984
14898,0.0
14899,0.0
14900,0.0
14901,0.0
14902,0.0
14903,0.0
14904,0.0
14905,0.0
14906,0.0
14907,0.0
14908,0.0
14909,0.0
14910,0.0
14911,0.0
14912,0.0
14913,0.0
14914,0.0
14915,0.0
14916,0.0
14917,0.0
14918,0.0
14919,0.0
14920,0.0
14921,0.0
14922,0.0
14923,0.0
14924,0.0
14925,0.0
14926,0.45157902234038977
14927,0.6021053631205197
14928,0.8429475083687274
14929,0.9700586405830594
14930,1.0737545642315933
14931,1.1339651005436453
14932,1.1440001899289873
14933,0.9031580446807795
14934,0.7526317039006495
14935,0.5418948268084677
14936,0.4214737541843637
14937,0.3010526815602598
14938,0.21073687709218186
14939,0.12042107262410393
14940,0.07827369720566754
14941,0.06021053631205196
14942,0.01806316089361559
14943,0.01505263407801299
14944,0.006021053631205197
14945,0.0030105268156025984
14946,0.0
14947,0.0
14948,0.0
14949,0.0
14950,0.0
14951,0.0
14952,0.0
14953,0.0
14954,0.0
14955,0.0
14956,0.0
14957,0.0
14958,0.0
14959,0.0
14960,0.0
14961,0.0
14962,0.0
14963,0.0
14964,0.0
14965,0.0
14966,0.0
14967,0.0
14968,0.0
14969,0.0
14970,0.0
14971,0.0
14972,0.0
14973,0.0
14974,0.45157902234038977
14975,0.6021053631205197
14976,0.8429475083687274
14977,0.9700586405830594
14978,1.0737545642315933
14979,1.1339651005436453
14980,1.1440001899289873
14981,0.9031580446807795
14982,0.7526317039006495
14983,0.5418948268084677
14984,0.4214737541843637
14985,0.3010526815602598
14986,0.21073687709218186
14987,0.12042107262410393
14988,0.07827369720566754
14989,0.06021053631205196
14990,0.01806316089361559
14991,0.01505263407801299
14992,0.006021053631205197
14993,0.0030105268156025984
14994,0.0
14995,0.0
14996,0.0
14997,0.0
14998,0.0
14999,0.0
15000,0.0
15001,0.0
15002,0.0
15003,0.0
15004,0.0
15005,0.0
15006,0.0
15007,0.0
15008,0.0
15009,0.0
15010,0.0
15011,0.0
15012,0.0
15013,0.0
15014,0.0
15015,0.0
15016,0.0
15017,0.0
15018,0.0
15019,0.0
15020,0.0
15021,0.0
15022,0.45157902234038977
15023,0.6021053631205197
15024,0.8429475083687274
15025,0.9700586405830594
15026,1.0737545642315933
15027,1.1339651005436453
15028,1.1440001899289873
15029,0.9031580446807795
15030,0.7526317039006495
15031,0.5418948268084677
15032,0.4214737541843637
15033,0.3010526815602598
15034,0.21073687709218186
15035,0.12042107262410393
15036,0.07827369720566754
15037,0.06021053631205196
15038,0.01806316089361559
15039,0.01505263407801299
15040,0.006021053631205197
15041,0.0030105268156025984
15042,0.0
15043,0.0
15044,0.0
15045,0.0
15046,0.0
15047,0.0
15048,0.0
15049,0.0
15050,0.0
15051,0.0
15052,0.0
15053,0.0
15054,0.0
15055,0.0
15056,0.0
15057,0.0
15058,0.0
15059,0.0
15060,0.0
15061,0.0
15062,0.0
15063,0.0
15064,0.0
15065,0.0
15066,0.0
15067,0.0
15068,0.0
15069,0.0
15070,0.45157902234038977
15071,0.6021053631205197
15072,0.8429475083687274
15073,0.9700586405830594
15074,1.0737545642315933
15075,1.1339651005436453
15076,1.1440001899289873
15077,0.9031580446807795
15078,0.7526317039006495
15079,0.5418948268084677
15080,0.4214737541843637
15081,0.3010526815602598
15082,0.21073687709218186
15083,0.12042107262410393
15084,0.07827369720566754
15085,0.06021053631205196
15086,0.01806316089361559
15087,0.01505263407801299
15088,0.006021053631205197
15089,0.0030105268156025984
15090,0.0
15091,0.0
15092,0.0
15093,0.0
15094,0.0
15095,0.0
15096,0.0
15097,0.0
15098,0.0
15099,0.0
15100,0.0
15101,0.0
15102,0.0
15103,0.0
15104,0.0
15105,0.0
15106,0.0
15107,0.0
15108,0.0
15109,0.0
15110,0.0
15111,0.0
15112,0.0
15113,0.0
15114,0.0
15115,0.0
15116,0.0
15117,0.0
15118,0.45157902234038977
15119,0.6021053631205197
15120,0.8429475083687274
15121,0.9700586405830594
15122,1.0737545642315933
15123,1.1339651005436453
15124,1.1440001899289873
15125,0.9031580446807795
15126,0.7526317039006495
15127,0.5418948268084677
15128,0.4214737541843637
15129,0.3010526815602598
15130,0.21073687709218186
15131,0.12042107262410393
15132,0.07827369720566754
15133,0.06021053631205196
15134,0.01806316089361559
15135,0.01505263407801299
15136,0.006021053631205197
15137,0.0030105268156025984
15138,0.0
15139,0.0
15140,0.0
15141,0.0
15142,0.0
15143,0.0
15144,0.0
15145,0.0
15146,0.0
15147,0.0
15148,0.0
15149,0.0
15150,0.0
15151,0.0
15152,0.0
15153,0.0
15154,0.0
15155,0.0
15156,0.0
15157,0.0
15158,0.0
15159,0.0
15160,0.0
15161,0.0
15162,0.0
15163,0.0
15164,0.0
15165,0.0
15166,0.45157902234038977
15167,0.6021053631205197
15168,0.8429475083687274
15169,0.9700586405830594
15170,1.0737545642315933
15171,1.1339651005436453
15172,1.1440001899289873
15173,0.9031580446807795
15174,0.7526317039006495
15175,0.5418948268084677
15176,0.4214737541843637
15177,0.3010526815602598
15178,0.21073687709218186
15179,0.12042107262410393
15180,0.07827369720566754
15181,0.06021053631205196
15182,0.01806316089361559
15183,0.01505263407801299
15184,0.006021053631205197
15185,0.0030105268156025984
15186,0.0
15187,0.0
15188,0.0
15189,0.0
15190,0.0
15191,0.0
15192,0.0
15193,0.0
15194,0.0
15195,0.0
15196,0.0
15197,0.0
15198,0.0
15199,0.0
15200,0.0
15201,0.0
15202,0.0
15203,0.0
15204,0.0
15205,0.0
15206,0.0
15207,0.0
15208,0.0
15209,0.0
15210,0.0
15211,0.0
15212,0.0
15213,0.0
15214,0.45157902234038977
15215,0.6021053631205197
15216,0.8429475083687274
15217,0.9700586405830594
15218,1.0737545642315933
15219,1.1339651005436453
15220,1.1440001899289873
15221,0.9031580446807795
15222,0.7526317039006495
15223,0.5418948268084677
15224,0.4214737541843637
15225,0.3010526815602598
15226,0.21073687709218186
15227,0.12042107262410393
15228,0.07827369720566754
15229,0.06021053631205196
15230,0.01806316089361559
15231,0.01505263407801299
15232,0.006021053631205197
15233,0.0030105268156025984
15234,0.0
15235,0.0
15236,0.0
15237,0.0
15238,0.0
15239,0.0
15240,0.0
15241,0.0
15242,0.0
15243,0.0
15244,0.0
15245,0.0
15246,0.0
15247,0.0
15248,0.0
15249,0.0
15250,0.0
15251,0.0
15252,0.0
15253,0.0
15254,0.0
15255,0.0
15256,0.0
15257,0.0
15258,0.0
15259,0.0
15260,0.0
15261,0.0
15262,0.45157902234038977
15263,0.6021053631205197
15264,0.8429475083687274
15265,0.9700586405830594
15266,1.0737545642315933
15267,1.1339651005436453
15268,1.1440001899289873
15269,0.9031580446807795
15270,0.7526317039006495
15271,0.5418948268084677
15272,0.4214737541843637
15273,0.3010526815602598
15274,0.21073687709218186
15275,0.12042107262410393
15276,0.07827369720566754
15277,0.06021053631205196
15278,0.01806316089361559
15279,0.01505263407801299
15280,0.006021053631205197
15281,0.0030105268156025984
15282,0.0
15283,0.0
15284,0.0
15285,0.0
15286,0.0
15287,0.0
15288,0.0
15289,0.0
15290,0.0
15291,0.0
15292,0.0
15293,0.0
15294,0.0
15295,0.0
15296,0.0
15297,0.0
15298,0.0
15299,0.0
15300,0.0
15301,0.0
15302,0.0
15303,0.0
15304,0.0
15305,0.0
15306,0.0
15307,0.0
15308,0.0
15309,0.0
15310,0.45157902234038977
15311,0.6021053631205197
15312,0.8429475083687274
15313,0.9700586405830594
15314,1.0737545642315933
15315,1.1339651005436453
15316,1.1440001899289873
15317,0.9031580446807795
15318,0.7526317039006495
15319,0.5418948268084677
15320,0.4214737541843637
15321,0.3010526815602598
15322,0.21073687709218186
15323,0.12042107262410393
15324,0.07827369720566754
15325,0.06021053631205196
15326,0.01806316089361559
15327,0.01505263407801299
15328,0.006021053631205197
15329,0.0030105268156025984
15330,0.0
15331,0.0
15332,0.0
15333,0.0
15334,0.0
15335,0.0
15336,0.0
15337,0.0
15338,0.0
15339,0.0
15340,0.0
15341,0.0
15342,0.0
15343,0.0
15344,0.0
15345,0.0
15346,0.0
15347,0.0
15348,0.0
15349,0.0
15350,0.0
15351,0.0
15352,0.0
15353,0.0
15354,0.0
15355,0.0
15356,0.0
15357,0.0
15358,0.45157902234038977
15359,0.6021053631205197
15360,0.8429475083687274
15361,0.9700586405830594
15362,1.0737545642315933
15363,1.1339651005436453
15364,1.1440001899289873
15365,0.9031580446807795
15366,0.7526317039006495
15367,0.5418948268084677
15368,0.4214737541843637
15369,0.3010526815602598
15370,0.21073687709218186
15371,0.12042107262410393
15372,0.07827369720566754
15373,0.06021053631205196
15374,0.01806316089361559
15375,0.01505263407801299
15376,0.006021053631205197
15377,0.0030105268156025984
15378,0.0
15379,0.0
15380,0.0
15381,0.0
15382,0.0
15383,0.0
15384,0.0
15385,0.0
15386,0.0
15387,0.0
15388,0.0
15389,0.0
15390,0.0
15391,0.0
15392,0.0
15393,0.0
15394,0.0
15395,0.0
15396,0.0
15397,0.0
15398,0.0
15399,0.0
15400,0.0
15401,0.0
15402,0.0
15403,0.0
15404,0.0
15405,0.0
15406,0.45157902234038977
15407,0.6021053631205197
15408,0.8429475083687274
15409,0.9700586405830594
15410,1.0737545642315933
15411,1.1339651005436453
15412,1.1440001899289873
15413,0.9031580446807795
15414,0.7526317039006495
15415,0.5418948268084677
15416,0.4214737541843637
15417,0.3010526815602598
15418,0.21073687709218186
15419,0.12042107262410393
15420,0.07827369720566754
15421,0.06021053631205196
15422,0.01806316089361559
15423,0.01505263407801299
15424,0.006021053631205197
15425,0.0030105268156025984
15426,0.0
15427,0.0
15428,0.0
15429,0.0
15430,0.0
15431,0.0
15432,0.0
15433,0.0
15434,0.0
15435,0.0
15436,0.0
15437,0.0
15438,0.0
15439,0.0
15440,0.0
15441,0.0
15442,0.0
15443,0.0
15444,0.0
15445,0.0
15446,0.0
15447,0.0
15448,0.0
15449,0.0
15450,0.0
15451,0.0
15452,0.0
15453,0.0
15454,0.45157902234038977
15455,0.6021053631205197
15456,0.8429475083687274
15457,0.9700586405830594
15458,1.0737545642315933
15459,1.1339651005436453
15460,1.1440001899289873
15461,0.9031580446807795
15462,0.7526317039006495
15463,0.5418948268084677
15464,0.4214737541843637
15465,0.3010526815602598
15466,0.21073687709218186
15467,0.12042107262410393
15468,0.07827369720566754
15469,0.06021053631205196
15470,0.01806316089361559
15471,0.01505263407801299
15472,0.006021053631205197
15473,0.0030105268156025984
15474,0.0
15475,0.0
15476,0.0
15477,0.0
15478,0.0
15479,0.0
15480,0.0
15481,0.0
15482,0.0
15483,0.0
15484,0.0
15485,0.0
15486,0.0
15487,0.0
15488,0.0
15489,0.0
15490,0.0
15491,0.0
15492,0.0
15493,0.0
15494,0.0
15495,0.0
15496,0.0
15497,0.0
15498,0.0
15499,0.0
15500,0.0
15501,0.0
15502,0.45157902234038977
15503,0.6021053631205197
15504,0.8429475083687274
15505,0.9700586405830594
15506,1.0737545642315933
15507,1.1339651005436453
15508,1.1440001899289873
15509,0.9031580446807795
15510,0.7526317039006495
15511,0.5418948268084677
15512,0.4214737541843637
15513,0.3010526815602598
15514,0.21073687709218186
15515,0.12042107262410393
15516,0.07827369720566754
15517,0.06021053631205196
15518,0.01806316089361559
15519,0.01505263407801299
15520,0.006021053631205197
15521,0.0030105268156025984
15522,0.0
15523,0.0
15524,0.0
15525,0.0
15526,0.0
15527,0.0
15528,0.0
15529,0.0
15530,0.0
15531,0.0
15532,0.0
15533,0.0
15534,0.0
15535,0.0
15536,0.0
15537,0.0
15538,0.0
15539,0.0
15540,0.0
15541,0.0
15542,0.0
15543,0.0
15544,0.0
15545,0.0
15546,0.0
15547,0.0
15548,0.0
15549,0.0
15550,0.45157902234038977
15551,0.6021053631205197
15552,0.8429475083687274
15553,0.9700586405830594
15554,1.0737545642315933
15555,1.1339651005436453
15556,1.1440001899289873
15557,0.9031580446807795
15558,0.7526317039006495
15559,0.5418948268084677
15560,0.4214737541843637
15561,0.3010526815602598
15562,0.21073687709218186
15563,0.12042107262410393
15564,0.07827369720566754
15565,0.06021053631205196
15566,0.01806316089361559
15567,0.01505263407801299
15568,0.006021053631205197
15569,0.0030105268156025984
15570,0.0
15571,0.0
15572,0.0
15573,0.0
15574,0.0
15575,0.0
15576,0.0
15577,0.0
15578,0.0
15579,0.0
15580,0.0
15581,0.0
15582,0.0
15583,0.0
15584,0.0
15585,0.0
15586,0.0
15587,0.0
15588,0.0
15589,0.0
15590,0.0
15591,0.0
15592,0.0
15593,0.0
15594,0.0
15595,0.0
15596,0.0
15597,0.0
15598,0.45157902234038977
15599,0.6021053631205197
15600,0.8429475083687274
15601,0.9700586405830594
15602,1.0737545642315933
15603,1.1339651005436453
15604,1.1440001899289873
