,Power (kW)
822,0.24188270640905507
823,0.23036448229433817
824,0.23036448229433817
825,0.24188270640905507
826,0.253400930523772
827,0.2764373787532058
828,0.35706494755622414
829,0.4492107404739594
830,0.5989476539652793
831,0.7256481192271652
832,0.7141298951124483
833,0.6565387745388638
834,0.5989476539652793
835,0.5759112057358454
836,0.5643929816211285
837,0.5528747575064116
838,0.5413565333916946
839,0.5413565333916946
840,0.5643929816211285
841,0.5643929816211285
842,0.5413565333916946
843,0.5183200851622609
844,0.506801861047544
845,0.5298383092769778
846,0.5413565333916946
847,0.6104658780799962
848,0.7371663433418821
849,0.8984214809479188
850,1.025121946209805
851,1.0596766185539557
852,1.0596766185539557
853,1.0481583944392387
854,1.013603722095088
855,0.9675308256362203
856,0.9214579291773527
857,0.8984214809479188
858,0.8869032568332019
859,0.8293121362596174
860,0.7717210156860329
861,0.6795752227682975
862,0.5643929816211285
863,0.4722471887033932
864,0.380101395785658
865,0.3225102752120735
866,0.2879556028679227
867,0.2649191546384889
868,0.253400930523772
869,0.24188270640905507
870,0.24188270640905507
871,0.23036448229433817
872,0.23036448229433817
873,0.24188270640905507
874,0.253400930523772
875,0.2764373787532058
876,0.35706494755622414
877,0.4492107404739594
878,0.5989476539652793
879,0.7256481192271652
880,0.7141298951124483
881,0.6565387745388638
882,0.5989476539652793
883,0.5759112057358454
884,0.5643929816211285
885,0.5528747575064116
886,0.5413565333916946
887,0.5413565333916946
888,0.5643929816211285
889,0.5643929816211285
890,0.5413565333916946
891,0.5183200851622609
892,0.506801861047544
893,0.5298383092769778
894,0.5413565333916946
895,0.6104658780799962
896,0.7371663433418821
897,0.8984214809479188
898,1.025121946209805
899,1.0596766185539557
900,1.0596766185539557
901,1.0481583944392387
902,1.013603722095088
903,0.9675308256362203
904,0.9214579291773527
905,0.8984214809479188
906,0.8869032568332019
907,0.8293121362596174
908,0.7717210156860329
909,0.6795752227682975
910,0.5643929816211285
911,0.4722471887033932
912,0.380101395785658
913,0.3225102752120735
914,0.2879556028679227
915,0.2649191546384889
916,0.253400930523772
917,0.24188270640905507
918,0.24188270640905507
919,0.23036448229433817
920,0.23036448229433817
921,0.24188270640905507
922,0.253400930523772
923,0.2764373787532058
924,0.35706494755622414
925,0.4492107404739594
926,0.5989476539652793
927,0.7256481192271652
928,0.7141298951124483
929,0.6565387745388638
930,0.5989476539652793
931,0.5759112057358454
932,0.5643929816211285
933,0.5528747575064116
934,0.5413565333916946
935,0.5413565333916946
936,0.5643929816211285
937,0.5643929816211285
938,0.5413565333916946
939,0.5183200851622609
940,0.506801861047544
941,0.5298383092769778
942,0.5413565333916946
943,0.6104658780799962
944,0.7371663433418821
945,0.8984214809479188
946,1.025121946209805
947,1.0596766185539557
948,1.0596766185539557
949,1.0481583944392387
950,1.013603722095088
951,0.9675308256362203
952,0.9214579291773527
953,0.8984214809479188
954,0.8869032568332019
955,0.8293121362596174
956,0.7717210156860329
957,0.6795752227682975
958,0.5643929816211285
959,0.4722471887033932
960,0.380101395785658
961,0.3225102752120735
962,0.2879556028679227
963,0.2649191546384889
964,0.253400930523772
965,0.24188270640905507
966,0.24188270640905507
967,0.23036448229433817
968,0.23036448229433817
969,0.24188270640905507
970,0.253400930523772
971,0.2764373787532058
972,0.35706494755622414
973,0.4492107404739594
974,0.5989476539652793
975,0.7256481192271652
976,0.7141298951124483
977,0.6565387745388638
978,0.5989476539652793
979,0.5759112057358454
980,0.5643929816211285
981,0.5528747575064116
982,0.5413565333916946
983,0.5413565333916946
984,0.5643929816211285
985,0.5643929816211285
986,0.5413565333916946
987,0.5183200851622609
988,0.506801861047544
989,0.5298383092769778
990,0.5413565333916946
991,0.6104658780799962
992,0.7371663433418821
993,0.8984214809479188
994,1.025121946209805
995,1.0596766185539557
996,1.0596766185539557
997,1.0481583944392387
998,1.013603722095088
999,0.9675308256362203
1000,0.9214579291773527
1001,0.8984214809479188
1002,0.8869032568332019
1003,0.8293121362596174
1004,0.7717210156860329
1005,0.6795752227682975
1006,0.5643929816211285
1007,0.4722471887033932
1008,0.380101395785658
1009,0.3225102752120735
1010,0.2879556028679227
1011,0.2649191546384889
1012,0.253400930523772
1013,0.24188270640905507
1014,0.24188270640905507
1015,0.23036448229433817
1016,0.23036448229433817
1017,0.24188270640905507
1018,0.253400930523772
1019,0.2764373787532058
1020,0.35706494755622414
1021,0.4492107404739594
1022,0.5989476539652793
1023,0.7256481192271652
1024,0.7141298951124483
1025,0.6565387745388638
1026,0.5989476539652793
1027,0.5759112057358454
1028,0.5643929816211285
1029,0.5528747575064116
1030,0.5413565333916946
1031,0.5413565333916946
1032,0.5643929816211285
1033,0.5643929816211285
1034,0.5413565333916946
1035,0.5183200851622609
1036,0.506801861047544
1037,0.5298383092769778
1038,0.5413565333916946
1039,0.6104658780799962
1040,0.7371663433418821
1041,0.8984214809479188
1042,1.025121946209805
1043,1.0596766185539557
1044,1.0596766185539557
1045,1.0481583944392387
1046,1.013603722095088
1047,0.9675308256362203
1048,0.9214579291773527
1049,0.8984214809479188
1050,0.8869032568332019
1051,0.8293121362596174
1052,0.7717210156860329
1053,0.6795752227682975
1054,0.5643929816211285
1055,0.4722471887033932
1056,0.4492107404739594
1057,0.36858317167094107
1058,0.3225102752120735
1059,0.2879556028679227
1060,0.2649191546384889
1061,0.253400930523772
1062,0.24188270640905507
1063,0.24188270640905507
1064,0.24188270640905507
1065,0.24188270640905507
1066,0.253400930523772
1067,0.2649191546384889
1068,0.31099205109735656
1069,0.36858317167094107
1070,0.4492107404739594
1071,0.5298383092769778
1072,0.5874294298505623
1073,0.645020550424147
1074,0.6565387745388638
1075,0.6565387745388638
1076,0.6565387745388638
1077,0.6565387745388638
1078,0.645020550424147
1079,0.645020550424147
1080,0.6795752227682975
1081,0.6795752227682975
1082,0.6680569986535806
1083,0.6219841021947131
1084,0.5989476539652793
1085,0.6104658780799962
1086,0.6104658780799962
1087,0.645020550424147
1088,0.7256481192271652
1089,0.8408303603743343
1090,0.9560126015215034
1091,1.025121946209805
1092,1.025121946209805
1093,1.0366401703245218
1094,1.025121946209805
1095,0.9675308256362203
1096,0.9214579291773527
1097,0.8523485844890513
1098,0.8408303603743343
1099,0.7947574639154666
1100,0.7371663433418821
1101,0.6795752227682975
1102,0.5989476539652793
1103,0.5298383092769778
1104,0.4722471887033932
1105,0.3916196199003749
1106,0.3455467234415072
1107,0.31099205109735656
1108,0.2879556028679227
1109,0.2649191546384889
1110,0.253400930523772
1111,0.24188270640905507
1112,0.24188270640905507
1113,0.24188270640905507
1114,0.24188270640905507
1115,0.253400930523772
1116,0.2764373787532058
1117,0.31099205109735656
1118,0.35706494755622414
1119,0.4376925163592425
1120,0.506801861047544
1121,0.6104658780799962
1122,0.6680569986535806
1123,0.7141298951124483
1124,0.7832392398007498
1125,0.8062756880301836
1126,0.8408303603743343
1127,0.8523485844890513
1128,0.8869032568332019
1129,0.8869032568332019
1130,0.8523485844890513
1131,0.7832392398007498
1132,0.7256481192271652
1133,0.7256481192271652
1134,0.7371663433418821
1135,0.7486845674565991
1136,0.8293121362596174
1137,0.9099397050626358
1138,0.9905672738656541
1139,1.0366401703245218
1140,1.0596766185539557
1141,1.0366401703245218
1142,1.013603722095088
1143,0.9790490497509372
1144,0.9444943774067864
1145,0.8984214809479188
1146,0.8869032568332019
1147,0.8293121362596174
1148,0.7717210156860329
1149,0.6910934468830144
1150,0.5759112057358454
1151,0.48376541281811014
1152,0.380101395785658
1153,0.3225102752120735
